workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
309,english,yellow,lightblue,darkorange,Someone did better than Player A,none-half-all,half-none-all,27,T,4875,NA
309,english,pink,purple,seafoam,Player B made no shots,none-all-all,all-all-none,20,F,5059,NA
309,english,tan,lightblue,wheat,Player B shot perfectly,none-half-all,all-half-none,21,F,2844,NA
309,english,grey,wheat,darkorange,Exactly one player hit none of his shots,none-none-all,none-none-all,22,F,4704,NA
309,english,tan,midnight,brown,Player C made no shots,none-none-half,none-half-none,23,T,3922,NA
309,english,purple,brown,midnight,Player A tied with Player B,none-none-all,none-all-none,28,F,5347,NA
309,english,purple,brown,tan,Exactly one player hit all of his shots,none-none-half,half-none-none,1,F,10902,NA
309,english,tan,lightblue,wheat,We have a clear loser,none-all-all,all-all-none,0,T,7131,NA
309,english,lightblue,yellow,pink,No player hit none of his shots,none-half-all,half-all-none,3,F,7262,NA
309,english,grey,pink,seafoam,Most of the players missed shots,all-all-all,all-all-all,2,F,5846,NA
309,english,brown,grey,seafoam,Every player hit some of his shots,half-half-half,half-half-half,5,T,4768,NA
309,english,seafoam,lavender,lightblue,Someone did better than Player C,none-half-all,all-half-none,4,T,7069,NA
309,english,yellow,tan,grey,Player A tied with Player C,half-all-all,all-all-half,7,F,4486,NA
309,english,pink,wheat,lightorange,Someone did better than Player B,none-none-none,none-none-none,6,F,7108,NA
309,english,midnight,grey,yellow,Player B tied with Player C,none-all-all,none-all-all,9,T,5802,NA
309,english,purple,midnight,yellow,Every player hit all of his shots,none-half-all,half-none-all,8,F,4761,NA
309,english,pink,royalblue,wheat,Player A made no shots,none-all-all,all-all-none,11,F,5210,NA
309,english,pink,midnight,yellow,No player hit some of his shots,none-all-all,none-all-all,10,T,17011,NA
309,english,lavender,darkorange,seafoam,Every player hit none of his shots,none-half-all,none-half-all,13,F,4735,NA
309,english,purple,seafoam,darkorange,No player hit all of his shots,none-half-half,none-half-half,12,T,4256,NA
309,english,brown,grey,royalblue,All the players are tied,none-half-all,half-none-all,15,F,5071,NA
309,english,tan,darkorange,seafoam,Player A placed second,none-all-all,none-all-all,14,F,6505,NA
309,english,tan,lightblue,yellow,Most of the players made shots,half-half-half,half-half-half,17,F,11187,NA
309,english,pink,lightblue,yellow,Player B placed second,none-none-half,none-none-half,16,T,7937,NA
309,english,brown,seafoam,tan,Player A shot perfectly,half-all-all,half-all-all,19,F,3272,NA
309,english,royalblue,purple,seafoam,Player C shot perfectly,none-none-half,half-none-none,18,F,4220,NA
309,english,lavender,royalblue,lightorange,Player A was the star player of the round,most-none-all,most-none-all,-1,F,10696,yes
309,english,grey,lightblue,brown,Player A made none of his baskets,all-none-few,all-none-few,-3,F,16090,yes
309,english,lightorange,yellow,grey,Player C messed up,all-all-none,all-all-none,-2,T,12492,yes
310,English,purple,lightblue,lavender,No player hit none of his shots,half-all-all,all-half-all,24,T,4811,NA
310,English,lightorange,seafoam,pink,Exactly one player hit all of his shots,none-half-half,half-none-half,25,F,4499,NA
310,English,wheat,yellow,brown,Player B placed second,half-half-all,all-half-half,26,T,3394,NA
310,English,midnight,lightorange,lavender,Most of the players missed shots,half-half-half,half-half-half,27,T,3901,NA
310,English,darkorange,tan,grey,Exactly one player hit none of his shots,none-none-none,none-none-none,20,F,10016,NA
310,English,brown,seafoam,lightblue,Someone did better than Player A,all-all-all,all-all-all,21,F,2765,NA
310,English,wheat,pink,grey,Most of the players made shots,half-half-all,all-half-half,22,T,6587,NA
310,English,pink,tan,lightorange,Every player hit some of his shots,none-none-none,none-none-none,23,F,2647,NA
310,English,tan,midnight,royalblue,Player A tied with Player B,half-half-all,all-half-half,28,F,2902,NA
310,English,wheat,lightblue,darkorange,Player B shot perfectly,none-half-all,none-all-half,1,T,4066,NA
310,English,lavender,tan,grey,Player C shot perfectly,none-none-all,all-none-none,0,F,4030,NA
310,English,lightblue,brown,grey,Player A placed second,none-none-none,none-none-none,3,F,8452,NA
310,English,darkorange,lightblue,grey,No player hit all of his shots,none-none-all,all-none-none,2,F,6191,NA
310,English,seafoam,brown,darkorange,Player B tied with Player C,half-half-all,half-half-all,5,F,4425,NA
310,English,lavender,purple,royalblue,We have a clear loser,none-none-all,none-none-all,4,F,3792,NA
310,English,midnight,pink,darkorange,Someone did better than Player B,none-all-all,all-none-all,7,T,4815,NA
310,English,midnight,lightorange,tan,We have a clear winner,none-half-half,none-half-half,6,F,3946,NA
310,English,darkorange,seafoam,wheat,Player B made no shots,none-half-half,none-half-half,9,F,4025,NA
310,English,purple,seafoam,lavender,Exactly one player hit some of his shots,none-none-half,none-none-half,8,T,4838,NA
310,English,lightblue,seafoam,lightorange,Player A shot perfectly,half-half-half,half-half-half,11,F,2613,NA
310,English,darkorange,grey,purple,Player A made no shots,none-half-half,half-none-half,10,F,2351,NA
310,English,tan,lavender,yellow,Player C made no shots,none-half-all,half-all-none,13,T,3220,NA
310,English,lightblue,purple,tan,Player C placed second,half-half-half,half-half-half,12,F,2869,NA
310,English,lightorange,seafoam,tan,Player A tied with Player C,all-all-all,all-all-all,15,T,2885,NA
310,English,wheat,darkorange,lavender,Every player hit all of his shots,none-none-none,none-none-none,14,F,2926,NA
310,English,lightblue,wheat,brown,No player hit some of his shots,all-all-all,all-all-all,17,F,4165,NA
310,English,royalblue,tan,midnight,Every player hit none of his shots,none-none-half,half-none-none,16,F,3085,NA
310,English,wheat,lavender,seafoam,All the players are tied,none-half-half,half-none-half,19,F,3036,NA
310,English,lightblue,yellow,pink,Someone did better than Player C,none-none-none,none-none-none,18,F,4387,NA
310,English,yellow,brown,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,F,7647,yes
310,English,tan,lightorange,lightblue,Player A made none of his baskets,all-none-few,all-none-few,-3,F,11553,yes
310,English,lightblue,yellow,pink,Player C messed up,all-all-none,all-all-none,-2,T,6871,yes
311,english,brown,wheat,grey,Exactly one player hit all of his shots,half-half-half,half-half-half,24,F,8075,NA
311,english,darkorange,midnight,brown,No player hit all of his shots,half-half-half,half-half-half,25,F,13186,NA
311,english,lightblue,lavender,midnight,Every player hit none of his shots,half-all-all,all-all-half,26,F,4482,NA
311,english,pink,brown,purple,Every player hit some of his shots,all-all-all,all-all-all,27,T,6006,NA
311,english,brown,tan,lightblue,Someone did better than Player A,none-none-half,none-none-half,20,T,4466,NA
311,english,tan,brown,purple,No player hit none of his shots,none-all-all,none-all-all,21,F,6972,NA
311,english,midnight,lightorange,brown,Player A tied with Player B,none-none-none,none-none-none,22,T,13343,NA
311,english,royalblue,purple,darkorange,We have a clear loser,none-none-all,none-none-all,23,T,5024,NA
311,english,darkorange,seafoam,brown,Most of the players made shots,none-none-all,none-all-none,28,T,4411,NA
311,english,yellow,brown,lightorange,Player A placed second,none-none-half,none-half-none,1,F,6683,NA
311,english,midnight,purple,lavender,Someone did better than Player B,none-none-none,none-none-none,0,F,12104,NA
311,english,yellow,royalblue,pink,Player B shot perfectly,half-all-all,half-all-all,3,T,5147,NA
311,english,lightorange,midnight,lightblue,Exactly one player hit none of his shots,half-half-all,half-all-half,2,T,13043,NA
311,english,brown,lavender,lightblue,Player B made no shots,all-all-all,all-all-all,5,F,10782,NA
311,english,seafoam,royalblue,pink,All the players are tied,none-none-half,half-none-none,4,F,5105,NA
311,english,lavender,brown,lightblue,Player B tied with Player C,none-half-all,none-half-all,7,F,7378,NA
311,english,seafoam,royalblue,pink,Player A shot perfectly,none-half-all,all-none-half,6,T,4562,NA
311,english,royalblue,seafoam,lightorange,Exactly one player hit some of his shots,half-all-all,half-all-all,9,T,7376,NA
311,english,grey,pink,wheat,Every player hit all of his shots,none-half-all,half-all-none,8,F,4998,NA
311,english,lavender,lightblue,midnight,Player C made no shots,half-all-all,half-all-all,11,F,4695,NA
311,english,wheat,grey,midnight,We have a clear winner,none-none-half,none-half-none,10,T,6176,NA
311,english,grey,brown,wheat,Player C shot perfectly,half-half-all,half-all-half,13,T,5068,NA
311,english,lightblue,seafoam,purple,Player A tied with Player C,half-half-all,half-all-half,12,T,10208,NA
311,english,brown,grey,lavender,Player C placed second,none-none-all,none-all-none,15,T,5512,NA
311,english,lightorange,lightblue,brown,Player B placed second,none-none-half,none-half-none,14,F,5498,NA
311,english,brown,grey,darkorange,Most of the players missed shots,none-none-half,none-half-none,17,F,6056,NA
311,english,midnight,yellow,lavender,Someone did better than Player C,none-none-all,none-none-all,16,F,6009,NA
311,english,lightorange,lavender,lightblue,No player hit some of his shots,none-none-all,all-none-none,19,F,9886,NA
311,english,tan,pink,wheat,Player A made no shots,none-none-all,none-all-none,18,T,7457,NA
311,english,tan,seafoam,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,F,10108,yes
311,english,royalblue,brown,lightorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,15322,yes
311,english,grey,tan,wheat,Player C messed up,all-all-none,all-all-none,-2,T,10643,yes
312,English,royalblue,pink,lightorange,We have a clear winner,none-none-half,none-half-none,24,T,3831,NA
312,English,grey,lavender,purple,Someone did better than Player B,all-all-all,all-all-all,25,F,3163,NA
312,English,pink,royalblue,lightorange,Exactly one player hit some of his shots,half-half-all,all-half-half,26,F,4684,NA
312,English,lightorange,lavender,grey,Most of the players missed shots,none-none-none,none-none-none,27,F,3793,NA
312,English,darkorange,grey,wheat,We have a clear loser,all-all-all,all-all-all,20,F,2781,NA
312,English,brown,grey,royalblue,Exactly one player hit none of his shots,none-half-half,none-half-half,21,T,4755,NA
312,English,tan,darkorange,midnight,Every player hit some of his shots,none-none-half,none-none-half,22,F,2979,NA
312,English,purple,lavender,seafoam,Player C made no shots,half-half-half,half-half-half,23,F,4164,NA
312,English,midnight,grey,tan,Player A tied with Player B,all-all-all,all-all-all,28,T,3352,NA
312,English,brown,midnight,royalblue,Someone did better than Player C,half-all-all,all-half-all,1,F,6335,NA
312,English,pink,purple,midnight,No player hit none of his shots,half-all-all,all-all-half,0,T,5876,NA
312,English,tan,pink,purple,Every player hit none of his shots,all-all-all,all-all-all,3,F,5084,NA
312,English,lavender,lightorange,midnight,No player hit all of his shots,half-all-all,all-half-all,2,F,4311,NA
312,English,seafoam,yellow,wheat,Player A tied with Player C,none-half-all,all-half-none,5,F,3886,NA
312,English,midnight,grey,lightorange,Player A shot perfectly,all-all-all,all-all-all,4,T,3070,NA
312,English,tan,yellow,darkorange,Player B made no shots,half-all-all,all-half-all,7,F,3448,NA
312,English,tan,darkorange,lightblue,Player B shot perfectly,none-all-all,all-all-none,6,T,3144,NA
312,English,lightblue,seafoam,lightorange,Player B tied with Player C,none-none-none,none-none-none,9,T,4399,NA
312,English,wheat,lightorange,royalblue,Player A placed second,none-half-half,half-none-half,8,F,6006,NA
312,English,royalblue,grey,brown,Player A made no shots,none-none-none,none-none-none,11,T,2570,NA
312,English,darkorange,royalblue,lavender,Exactly one player hit all of his shots,half-half-half,half-half-half,10,F,4022,NA
312,English,darkorange,pink,royalblue,Player B placed second,half-half-half,half-half-half,13,F,3286,NA
312,English,lightblue,lavender,seafoam,Someone did better than Player A,all-all-all,all-all-all,12,F,3119,NA
312,English,pink,royalblue,grey,All the players are tied,half-half-half,half-half-half,15,T,2390,NA
312,English,darkorange,grey,purple,Player C placed second,half-half-half,half-half-half,14,F,2899,NA
312,English,purple,grey,yellow,Player C shot perfectly,none-all-all,all-none-all,17,T,3034,NA
312,English,brown,midnight,royalblue,Most of the players made shots,none-half-half,none-half-half,16,F,9420,NA
312,English,purple,grey,royalblue,No player hit some of his shots,half-half-half,half-half-half,19,F,4004,NA
312,English,purple,pink,lavender,Every player hit all of his shots,half-half-all,half-all-half,18,F,3181,NA
312,English,yellow,grey,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,F,9120,yes
312,English,yellow,pink,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,F,11647,yes
312,English,lightblue,midnight,wheat,Player C messed up,all-all-none,all-all-none,-2,T,6558,yes
313,English,lightorange,pink,lightblue,Every player hit some of his shots,half-all-all,half-all-all,24,T,3879,NA
313,English,lightblue,lavender,midnight,No player hit some of his shots,none-half-half,none-half-half,25,F,6062,NA
313,English,darkorange,purple,pink,Player B placed second,half-half-all,all-half-half,26,F,5984,NA
313,English,yellow,royalblue,purple,Exactly one player hit some of his shots,half-all-all,all-half-all,27,T,8750,NA
313,English,tan,royalblue,seafoam,We have a clear loser,none-none-all,all-none-none,20,F,3991,NA
313,English,brown,darkorange,tan,We have a clear winner,half-half-half,half-half-half,21,F,3726,NA
