workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
9,english,only,wheat,lightblue,lightorange,No player hit none of his shots,none-all-all,none-all-all,12,1,8297,
9,english,only,lavender,midnight,grey,Player C placed second,none-half-half,half-none-half,15,1,8891,
9,english,only,lightorange,yellow,pink,Player C shot perfectly,none-half-all,half-none-all,14,7,4282,
9,english,only,pink,darkorange,seafoam,Player C made no shots,none-half-half,none-half-half,17,1,3529,
9,english,only,midnight,seafoam,wheat,Player A placed second,none-half-all,all-none-half,16,1,3794,
9,english,only,midnight,brown,grey,No player hit only some of his shots,none-none-half,none-half-none,19,1,4363,
9,english,only,royalblue,lightorange,lavender,All the players are tied,none-half-all,none-half-all,18,1,3049,
9,english,only,lightblue,midnight,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,1,12346,no
9,english,only,brown,lavender,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,12339,yes
9,english,only,tan,purple,seafoam,Player C messed up,all-all-none,all-all-none,-2,7,8320,yes
10,English,focus,purple,lavender,grey,Every player hit <b>ALL</b> of his shots,half-half-all,half-half-all,24,1,3452,
10,English,focus,lightorange,royalblue,seafoam,Player B made no shots,all-all-all,all-all-all,25,1,2191,
10,English,focus,darkorange,midnight,royalblue,Player A placed second,none-all-all,none-all-all,26,3,8591,
10,English,focus,brown,yellow,midnight,Someone did better than Player A,half-all-all,all-all-half,27,1,6372,
10,English,focus,lavender,seafoam,pink,Most of the players made shots,none-half-half,none-half-half,20,7,11435,
10,English,focus,lightblue,midnight,seafoam,All the players are tied,none-none-half,none-none-half,21,1,2435,
10,English,focus,tan,royalblue,seafoam,Player A tied with Player C,half-half-half,half-half-half,22,7,2956,
10,English,focus,wheat,seafoam,lavender,Player A shot perfectly,half-half-all,half-half-all,23,1,2203,
10,English,focus,grey,tan,royalblue,Most of the players missed shots,none-half-half,none-half-half,28,7,4597,
10,English,focus,darkorange,lightorange,tan,Exactly one player hit <b>NONE</b> of his shots,none-none-half,none-half-none,1,1,5275,
10,English,focus,brown,lightorange,yellow,No player hit <b>ALL</b> of his shots,half-half-half,half-half-half,0,7,7627,
10,English,focus,wheat,lightblue,tan,Player C made no shots,half-all-all,all-all-half,3,2,6111,
10,English,focus,wheat,pink,midnight,Player C shot perfectly,half-half-all,half-all-half,2,2,6687,
10,English,focus,wheat,midnight,yellow,We have a clear loser,half-all-all,half-all-all,5,5,9893,
10,English,focus,yellow,purple,pink,Every player hit <b>SOME</b> of his shots,none-none-half,none-half-none,4,1,4180,
10,English,focus,brown,seafoam,lightorange,Exactly one player hit <b>SOME</b> of his shots,none-none-none,none-none-none,7,1,5314,
10,English,focus,royalblue,lavender,darkorange,Someone did better than Player C,all-all-all,all-all-all,6,1,9771,
10,English,focus,yellow,lightorange,seafoam,Player A made no shots,none-none-none,none-none-none,9,7,5184,
10,English,focus,lightblue,wheat,yellow,Player C placed second,none-none-half,none-half-none,8,2,5459,
10,English,focus,darkorange,wheat,purple,Every player hit <b>NONE</b> of his shots,half-half-all,half-all-half,11,1,6243,
10,English,focus,seafoam,lavender,tan,Player B shot perfectly,none-none-none,none-none-none,10,1,3826,
10,English,focus,royalblue,brown,tan,No player hit <b>NONE</b> of his shots,half-half-all,all-half-half,13,7,11774,
10,English,focus,royalblue,grey,tan,Exactly one player hit <b>ALL</b> of his shots,none-none-all,all-none-none,12,7,4155,
10,English,focus,tan,midnight,purple,Player A tied with Player B,none-none-all,none-all-none,15,1,4531,
10,English,focus,royalblue,lightblue,midnight,We have a clear winner,all-all-all,all-all-all,14,1,2634,
10,English,focus,darkorange,yellow,seafoam,Player B tied with Player C,all-all-all,all-all-all,17,7,3839,
10,English,focus,lightblue,brown,darkorange,Someone did better than Player B,half-half-all,half-all-half,16,1,4227,
10,English,focus,lightblue,lightorange,seafoam,Player B placed second,none-none-none,none-none-none,19,1,7889,
10,English,focus,tan,midnight,lavender,No player hit <b>SOME</b> of his shots,none-none-all,none-all-none,18,1,9579,
10,English,focus,seafoam,midnight,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,2,13373,yes
10,English,focus,lightblue,darkorange,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,1,11094,yes
10,English,focus,yellow,purple,royalblue,Player C messed up,all-all-none,all-all-none,-2,7,5307,yes
11,english,only,grey,wheat,seafoam,Player C shot perfectly,none-none-half,none-half-none,24,1,3048,
11,english,only,darkorange,grey,lightblue,No player hit none of his shots,none-none-half,none-none-half,25,1,3570,
11,english,only,royalblue,pink,purple,No player hit all of his shots,half-all-all,all-half-all,26,1,7311,
11,english,only,royalblue,seafoam,midnight,Exactly one player hit none of his shots,all-all-all,all-all-all,27,1,4971,
11,english,only,lavender,grey,pink,All the players are tied,none-none-all,none-all-none,20,1,2611,
11,english,only,lavender,lightorange,midnight,Every player hit all of his shots,none-half-all,half-all-none,21,1,6728,
11,english,only,seafoam,royalblue,lightblue,Exactly one player hit all of his shots,half-half-all,half-all-half,22,7,4188,
11,english,only,tan,purple,yellow,Player B shot perfectly,none-half-all,none-half-all,23,1,3112,
11,english,only,lightblue,purple,darkorange,We have a clear winner,half-all-all,all-half-all,28,7,2662,
11,english,only,midnight,yellow,lightblue,Player B tied with Player C,half-all-all,half-all-all,1,7,4719,
11,english,only,darkorange,lightorange,brown,Most of the players missed shots,all-all-all,all-all-all,0,1,6258,
11,english,only,lightorange,darkorange,midnight,Player B made no shots,none-none-all,all-none-none,3,7,5346,
11,english,only,royalblue,lavender,midnight,Player C placed second,none-none-none,none-none-none,2,1,6524,
11,english,only,brown,seafoam,purple,Player A made no shots,none-none-half,none-none-half,5,7,4165,
11,english,only,brown,lightorange,purple,Player A placed second,none-all-all,all-all-none,4,1,7831,
11,english,only,pink,midnight,yellow,Someone did better than Player A,none-all-all,none-all-all,7,7,8041,
11,english,only,purple,royalblue,seafoam,Every player hit none of his shots,none-all-all,all-all-none,6,1,5366,
11,english,only,tan,midnight,wheat,Player C made no shots,half-half-half,half-half-half,9,1,3816,
11,english,only,wheat,pink,royalblue,Exactly one player hit only some of his shots,all-all-all,all-all-all,8,1,5362,
11,english,only,wheat,grey,brown,Someone did better than Player B,half-half-half,half-half-half,11,1,4819,
11,english,only,pink,lightorange,yellow,Most of the players made shots,none-none-none,none-none-none,10,1,5057,
11,english,only,grey,lightblue,royalblue,We have a clear loser,none-none-none,none-none-none,13,7,4632,
11,english,only,pink,yellow,royalblue,Someone did better than Player C,all-all-all,all-all-all,12,1,8601,
11,english,only,lavender,brown,purple,Player A tied with Player B,half-half-half,half-half-half,15,7,4430,
11,english,only,lightorange,yellow,midnight,Player B placed second,none-none-half,half-none-none,14,1,5091,
11,english,only,royalblue,midnight,pink,Player A shot perfectly,none-all-all,all-none-all,17,7,4340,
11,english,only,brown,lavender,midnight,No player hit only some of his shots,none-half-all,all-half-none,16,1,4241,
11,english,only,grey,wheat,royalblue,Player A tied with Player C,none-none-all,all-none-none,19,1,4516,
11,english,only,seafoam,lightorange,tan,Every player hit only some of his shots,half-half-all,half-all-half,18,1,5414,
11,english,only,lightorange,lightblue,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,18383,no
11,english,only,lavender,brown,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,147899,no
11,english,only,lightorange,grey,seafoam,Player C messed up,all-all-none,all-all-none,-2,7,7809,yes
12,English,only,yellow,pink,grey,Exactly one player hit only some of his shots,half-half-all,half-all-half,24,1,7230,
12,English,only,yellow,tan,lightblue,Player C placed second,all-all-all,all-all-all,25,1,5966,
12,English,only,midnight,yellow,purple,Player A made no shots,none-half-half,half-half-none,26,1,2592,
12,English,only,purple,darkorange,pink,All the players are tied,half-all-all,half-all-all,27,1,2391,
12,English,only,royalblue,seafoam,purple,Exactly one player hit none of his shots,all-all-all,all-all-all,20,1,3807,
12,English,only,seafoam,purple,yellow,Someone did better than Player C,none-none-all,none-none-all,21,1,3782,
12,English,only,lavender,lightorange,brown,No player hit only some of his shots,none-all-all,none-all-all,22,5,4896,
12,English,only,seafoam,tan,wheat,Player A tied with Player B,none-half-half,none-half-half,23,1,5055,
12,English,only,tan,seafoam,pink,Every player hit none of his shots,half-all-all,half-all-all,28,1,5686,
12,English,only,lightblue,brown,grey,Player B placed second,none-none-all,none-all-none,1,1,7781,
12,English,only,tan,darkorange,wheat,Most of the players missed shots,none-none-half,none-half-none,0,6,6141,
12,English,only,midnight,darkorange,royalblue,We have a clear winner,none-all-all,all-all-none,3,1,5278,
12,English,only,midnight,lightorange,purple,Most of the players made shots,half-half-all,half-all-half,2,6,6071,
12,English,only,grey,purple,royalblue,Player B shot perfectly,none-none-none,none-none-none,5,1,3830,
12,English,only,midnight,wheat,tan,Player A placed second,none-all-all,all-none-all,4,4,9391,
12,English,only,purple,grey,brown,Player A shot perfectly,none-none-all,all-none-none,7,7,4558,
12,English,only,wheat,grey,tan,Every player hit only some of his shots,none-half-half,none-half-half,6,1,4037,
12,English,only,pink,darkorange,lavender,Exactly one player hit all of his shots,none-none-all,all-none-none,9,7,4726,
12,English,only,seafoam,pink,grey,No player hit all of his shots,none-all-all,all-all-none,8,1,3576,
12,English,only,lightblue,seafoam,midnight,Every player hit all of his shots,half-all-all,all-all-half,11,1,3717,
12,English,only,tan,darkorange,wheat,Player C shot perfectly,all-all-all,all-all-all,10,7,3663,
12,English,only,lavender,purple,midnight,No player hit none of his shots,all-all-all,all-all-all,13,2,7968,
12,English,only,yellow,purple,grey,Player B tied with Player C,none-all-all,all-all-none,12,1,4438,
12,English,only,purple,yellow,royalblue,Someone did better than Player A,half-half-all,half-all-half,15,6,7872,
12,English,only,yellow,wheat,lightorange,Player A tied with Player C,none-none-all,none-none-all,14,1,3502,
12,English,only,royalblue,pink,darkorange,Player C made no shots,none-all-all,all-all-none,17,7,4822,
12,English,only,grey,pink,lightorange,Player B made no shots,none-none-all,none-none-all,16,2,5182,
12,English,only,lightorange,lavender,lightblue,We have a clear loser,none-none-half,none-none-half,19,2,4431,
12,English,only,tan,lightblue,grey,Someone did better than Player B,half-all-all,all-half-all,18,6,5255,
12,English,only,darkorange,seafoam,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7328,yes
12,English,only,royalblue,lightorange,seafoam,Player A made none of his baskets,all-none-few,all-none-few,-3,1,29852,no
12,English,only,lightblue,lightorange,royalblue,Player C messed up,all-all-none,all-all-none,-2,6,12414,yes
13,English,focus,royalblue,wheat,purple,Exactly one player hit <b>NONE</b> of his shots,half-half-all,half-all-half,24,1,3797,
13,English,focus,seafoam,pink,lavender,Exactly one player hit <b>SOME</b> of his shots,none-half-half,none-half-half,25,1,4966,
13,English,focus,lavender,grey,purple,Someone did better than Player C,none-half-half,half-half-none,26,4,3911,
13,English,focus,brown,lavender,purple,Player A tied with Player C,none-none-half,none-none-half,27,1,4735,
13,English,focus,lightorange,lavender,midnight,Every player hit <b>NONE</b> of his shots,half-half-all,half-half-all,20,1,4036,
13,English,focus,midnight,lavender,tan,Someone did better than Player B,none-half-half,half-none-half,21,6,5194,
13,English,focus,tan,lightblue,brown,Most of the players made shots,all-all-all,all-all-all,22,5,2617,
13,English,focus,purple,lavender,royalblue,Player C shot perfectly,none-none-half,none-none-half,23,1,2478,
13,English,focus,lightblue,lavender,lightorange,Player B made no shots,none-half-all,none-half-all,28,1,4740,
13,English,focus,darkorange,royalblue,lightblue,Player A made no shots,none-none-half,half-none-none,1,1,6295,
13,English,focus,lavender,grey,royalblue,Exactly one player hit <b>ALL</b> of his shots,none-all-all,all-none-all,0,1,12991,
13,English,focus,yellow,lightblue,grey,Player B shot perfectly,none-none-half,half-none-none,3,1,3632,
13,English,focus,tan,yellow,royalblue,No player hit <b>NONE</b> of his shots,none-half-all,all-half-none,2,1,7410,
13,English,focus,wheat,lavender,pink,Every player hit <b>SOME</b> of his shots,all-all-all,all-all-all,5,5,6141,
13,English,focus,lightblue,tan,darkorange,Player C placed second,half-all-all,half-all-all,4,6,7015,
13,English,focus,midnight,grey,royalblue,Someone did better than Player A,half-half-all,all-half-half,7,1,3847,
13,English,focus,midnight,tan,brown,We have a clear winner,half-all-all,all-all-half,6,2,5268,
13,English,focus,midnight,darkorange,wheat,Player B tied with Player C,none-none-half,half-none-none,9,7,4064,
13,English,focus,seafoam,yellow,royalblue,We have a clear loser,none-half-half,none-half-half,8,7,2775,
13,English,focus,grey,wheat,royalblue,Every player hit <b>ALL</b> of his shots,none-half-half,none-half-half,11,1,3383,
13,English,focus,wheat,tan,pink,Player B placed second,half-all-all,half-all-all,10,5,3969,
13,English,focus,tan,purple,brown,No player hit <b>SOME</b> of his shots,none-all-all,all-none-all,13,7,10831,
13,English,focus,seafoam,wheat,yellow,No player hit <b>ALL</b> of his shots,none-none-half,half-none-none,12,7,4297,
13,English,focus,grey,midnight,seafoam,All the players are tied,none-none-half,none-none-half,15,1,3488,
13,English,focus,lightblue,pink,wheat,Player A shot perfectly,none-none-half,half-none-none,14,1,3055,
13,English,focus,pink,lightorange,brown,Player C made no shots,none-all-all,all-all-none,17,7,4179,
13,English,focus,brown,lightorange,grey,Player A placed second,none-none-half,half-none-none,16,1,5332,
